station_id,year,month,temperature,country_code,country_name,latitude,longitude,name
AUXLT782426,1964,12,-1.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,1,-1.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,2,-4.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,3,3.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,4,7.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,5,12.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,6,17.1,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,7,17.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,8,16.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,9,14.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,10,7.9,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,11,1.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1965,12,0.9,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,1,-5.2,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,2,4.1,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,3,3.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,4,11.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,5,13.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,6,17.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,7,17.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,8,16.9,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,9,14.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,10,12.5,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,11,1.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1966,12,-1.2,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,1,-2.9,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,2,0.1,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,3,5.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,4,8.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,5,14.5,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,6,17.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,7,20.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,8,17.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,9,15.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,10,10.1,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,11,3.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1967,12,-2.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,1,-5.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,2,0.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,3,4.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,4,11.1,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,5,14.5,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,6,17.2,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,7,18.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,8,16.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,9,13.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,10,9.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,11,3.9,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1968,12,-4.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,1,-3.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,2,-2.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,3,1.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,4,8.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,5,16.2,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,6,16.4,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,7,18.6,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,8,16.2,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,9,14.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,10,8.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,11,4.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1969,12,-4.3,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,1,-3.5,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,2,-1.1,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,3,1.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,4,7.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,5,11.7,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,6,18.2,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,7,18.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,8,17.8,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,9,14.0,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,10,7.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,11,4.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1970,12,-1.81,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,1,-3.71,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,2,0.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,3,1.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,4,9.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,5,15.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,6,16.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,7,19.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,8,18.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,9,11.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,10,7.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,11,2.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1971,12,-0.51,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,1,-3.81,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,2,1.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,3,5.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,4,9.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,5,13.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,6,17.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,7,18.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,8,17.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,9,10.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,10,6.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,11,3.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1972,12,-2.01,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,1,-2.21,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,2,-0.21,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,3,3.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,4,7.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,5,14.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,6,17.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,7,18.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,8,18.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,9,14.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,10,6.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,11,1.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1973,12,-2.31,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,1,0.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,2,3.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,3,6.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,4,7.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,5,13.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,6,15.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,7,18.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,8,19.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,9,13.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,10,5.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,11,3.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1974,12,1.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,1,0.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,2,0.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,3,4.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,4,8.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,5,15.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,6,16.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,7,18.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,8,17.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,9,15.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,10,8.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,11,2.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1975,12,-1.51,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,1,-0.91,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,2,-0.71,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,3,1.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,4,8.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,5,13.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,6,17.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,7,19.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,8,15.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,9,12.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,10,9.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,11,4.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1976,12,-2.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,1,-1.41,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,2,2.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,3,6.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,4,7.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,5,14.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,6,18.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,7,18.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,8,17.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,9,12.39,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,10,9.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,11,3.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1977,12,-1.51,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,1,-2.01,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,2,-1.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,3,7.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,4,7.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,5,12.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,6,16.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,7,16.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,8,16.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,9,13.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,10,8.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,11,-0.11,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1978,12,-3.11,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,1,-5.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,2,-0.91,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,3,4.99,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,4,7.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,5,14.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,6,18.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,7,16.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,8,17.49,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,9,14.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,10,7.59,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,11,3.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1979,12,0.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,1,-4.21,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,2,0.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,3,3.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,4,7.09,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,5,11.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,6,16.69,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,7,17.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,8,18.29,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,9,14.19,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,10,7.89,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,11,0.79,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1980,12,-2.51,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,1,-4.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,2,-0.68,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,3,6.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,4,9.12,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,5,13.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,6,17.82,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,7,17.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,8,17.86,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,9,15.32,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,10,10.02,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,11,3.42,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1981,12,-2.78,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,1,-5.03,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,2,-2.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,3,4.07,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,4,6.92,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,5,13.32,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,6,17.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,7,19.47,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,8,18.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,9,16.92,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,10,9.97,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,11,4.01,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1982,12,1.82,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,1,1.17,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,2,-3.03,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,3,5.37,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,4,10.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,5,14.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,6,16.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,7,21.07,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,8,18.77,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,9,14.57,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,10,8.97,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,11,0.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1983,12,-1.43,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,1,-2.87,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,2,-1.28,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,3,3.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,4,8.02,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,5,12.42,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,6,16.17,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,7,17.27,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,8,17.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,9,14.07,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,10,10.07,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,11,3.37,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1984,12,-0.68,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,1,-7.68,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,2,-3.88,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,3,2.67,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,4,8.82,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,5,14.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,6,15.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,7,19.17,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,8,18.72,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,9,15.27,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,10,8.71,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,11,1.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1985,12,1.37,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,1,-2.33,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,2,-5.98,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,3,1.57,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,4,9.37,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,5,16.11,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,6,16.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,7,18.16,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,8,18.97,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,9,14.17,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,10,8.96,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,11,3.77,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1986,12,-3.43,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,1,-6.23,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,2,-2.48,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,3,-1.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,4,9.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,5,12.61,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,6,16.92,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,7,20.02,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,8,17.32,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,9,17.42,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,10,10.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,11,3.42,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1987,12,-0.23,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,1,0.47,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,2,1.62,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,3,3.17,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,4,8.62,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,5,13.82,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,6,16.52,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,7,19.92,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,8,18.77,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,9,14.72,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,10,10.27,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,11,-0.08,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1988,12,-0.03,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,1,-1.53,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,2,3.22,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,3,7.62,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,4,10.07,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,5,13.42,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,6,16.42,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,7,19.47,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,8,18.77,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,9,15.12,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,10,10.02,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,11,2.37,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1989,12,0.57,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
AUXLT782426,1990,1,-1.48,AU,Austria,47.0,15.4333,GRAZ_THALERHOF
